team_key,tourn_year,own_rank,own_iso3,own_iso3_grp,same_country,same_language,ling_prox,composition_nat,composition_lang,composition_ling
"(('fabio', 'fognini', 'ITA'), ('simone', 'bolelli', 'ITA'))",US Open_2022,34.0,ITA,ITA,1,1,1,0.031496062992125984,0.031496062992125984,0.031496062992125984
"(('nikola', 'cacic', 'SRB'), ('ramkumar', 'ramanathan', 'IND'))",US Open_2022,59.0,IND,IND,0,0,0,0.007874015748031496,0.31496062992125984,0.31496062992125984
"(('ariel', 'behar', 'URY'), ('gonzalo', 'escobar', 'ECU'))",US Open_2022,42.0,ECU,ECU,0,1,1,0.007874015748031496,0.18110236220472442,0.3779527559055118
"(('albert', 'ramos-vinolas', 'ESP'), ('bernabe', 'miralles', 'ESP'))",US Open_2022,918.0,ESP,ESP,1,1,1,0.047244094488188976,0.18110236220472442,0.3779527559055118
"(('francisco', 'cabral', 'PRT'), ('nuno', 'borges', 'PRT'))",US Open_2022,48.0,PRT,PRT,1,1,1,0.015748031496062992,0.05511811023622047,0.05511811023622047
"(('miguel', 'reyes-varela', 'MEX'), ('nicolas', 'barrientos', 'COL'))",US Open_2022,67.0,MEX,MEX,0,1,1,0.015748031496062992,0.18110236220472442,0.3779527559055118
"(('alexander', 'bublik', 'KAZ'), ('holger', 'rune', 'DNK'))",US Open_2022,220.0,DNK,DNK,0,0,0,0.0,0.0,0.0
"(('denis', 'kudla', 'USA'), ('frances', 'tiafoe', 'USA'))",US Open_2022,222.0,USA,USA,1,1,1,0.1889763779527559,0.31496062992125984,0.5039370078740157
"(('joao', 'sousa', 'PRT'), ('marcelo', 'demoliner', 'BRA'))",US Open_2022,298.0,PRT,PRT,0,1,1,0.015748031496062992,0.05511811023622047,0.05511811023622047
"(('horacio', 'zeballos', 'ARG'), ('marcel', 'granollers', 'ESP'))",US Open_2022,9.0,ARG,ARG,0,1,1,0.03937007874015748,0.18110236220472442,0.3779527559055118
"(('matthew', 'ebden', 'AUS'), ('max', 'purcell', 'AUS'))",US Open_2022,37.0,AUS,AUS,1,1,1,0.047244094488188976,0.31496062992125984,0.31496062992125984
"(('andres', 'molteni', 'ARG'), ('santiago', 'gonzalez', 'MEX'))",US Open_2022,39.0,ARG,ARG,0,1,1,0.03937007874015748,0.18110236220472442,0.3779527559055118
"(('ben', 'shelton', 'USA'), ('christopher', 'eubanks', 'USA'))",US Open_2022,516.0,USA,USA,1,1,1,0.1889763779527559,0.31496062992125984,0.5039370078740157
"(('petros', 'tsitsipas', 'GRC'), ('stefanos', 'tsitsipas', 'GRC'))",US Open_2022,168.0,GRC,GRC,1,1,1,0.007874015748031496,0.007874015748031496,0.007874015748031496
"(('alex', 'lawson', 'USA'), ('robert', 'galloway', 'USA'))",US Open_2022,109.0,USA,USA,1,1,1,0.1889763779527559,0.31496062992125984,0.5039370078740157
"(('aljaz', 'bedene', 'SVN'), ('emil', 'ruusuvuori', 'FIN'))",US Open_2022,212.0,FIN,FIN,0,0,0,0.007874015748031496,0.015748031496062992,0.007874015748031496
"(('ethan', 'quinn', 'USA'), ('nicholas', 'godsick', 'USA'))",US Open_2022,742.0,USA,USA,1,1,1,0.1889763779527559,0.31496062992125984,0.5039370078740157
"(('hans', 'verdugo', 'MEX'), ('nikoloz', 'basilashvili', 'GEO'))",US Open_2022,83.0,MEX,MEX,0,0,0,0.015748031496062992,0.18110236220472442,0.3779527559055118
"(('andre', 'goransson', 'SWE'), ('yoshihito', 'nishioka', 'JPN'))",US Open_2022,598.0,JPN,JPN,0,0,0,0.007874015748031496,0.007874015748031496,0.007874015748031496
"(('ben', 'mclachlan', 'JPN'), ('franko', 'skugor', 'HRV'))",US Open_2022,179.0,HRV,HRV,0,0,0,0.023622047244094488,0.047244094488188976,0.047244094488188976
"(('philipp', 'oswald', 'AUT'), ('robin', 'haase', 'NLD'))",US Open_2022,62.0,AUT,AUT,0,0,0,0.0,0.007874015748031496,0.007874015748031496
"(('ilya', 'ivashka', 'BLR'), ('soonwoo', 'kwon', 'KOR'))",US Open_2022,293.0,KOR,KOR,0,0,0,0.0,0.0,0.0
"(('adrian', 'mannarino', 'FRA'), ('quentin', 'halys', 'FRA'))",US Open_2022,542.0,FRA,FRA,1,1,1,0.06299212598425197,0.07086614173228346,0.07086614173228346
"(('edouard', 'roger-vasselin', 'FRA'), ('nicolas', 'mahut', 'FRA'))",US Open_2022,47.0,FRA,FRA,1,1,1,0.06299212598425197,0.07086614173228346,0.07086614173228346
"(('diego', 'hidalgo', 'ECU'), ('fabien', 'reboul', 'FRA'))",US Open_2022,71.0,FRA,FRA,0,0,0,0.06299212598425197,0.07086614173228346,0.07086614173228346
"(('david', 'hernandez', 'ESP'), ('rafael', 'matos', 'BRA'))",US Open_2022,40.0,ESP,ESP,0,0,0,0.047244094488188976,0.18110236220472442,0.3779527559055118
"(('aslan', 'karatsev', 'RUS'), ('luke', 'saville', 'AUS'))",US Open_2022,92.0,AUS,AUS,0,0,0,0.047244094488188976,0.31496062992125984,0.31496062992125984
"(('lukasz', 'kubot', 'POL'), ('sander', 'gille', 'BEL'))",US Open_2022,257.0,POL,POL,0,0,0,0.007874015748031496,0.007874015748031496,0.007874015748031496
"(('marcelo', 'melo', 'BRA'), ('raven', 'klaasen', 'ZAF'))",US Open_2022,44.0,BRA,BRA,0,0,0,0.031496062992125984,0.05511811023622047,0.05511811023622047
"(('maximo', 'gonzalez', 'ARG'), ('tomislav', 'brkic', 'BIH'))",US Open_2022,49.0,ARG,ARG,0,0,0,0.03937007874015748,0.18110236220472442,0.3779527559055118
"(('jackson', 'withrow', 'USA'), ('nathaniel', 'lammons', 'USA'))",US Open_2022,63.0,USA,USA,1,1,1,0.1889763779527559,0.31496062992125984,0.5039370078740157
"(('jiri', 'lehecka', 'CZE'), ('jiri', 'vesely', 'CZE'))",US Open_2022,646.0,CZE,CZE,1,1,1,0.007874015748031496,0.007874015748031496,0.007874015748031496
"(('feliciano', 'lopez', 'ESP'), ('jaume', 'munar', 'ESP'))",US Open_2022,197.0,ESP,ESP,1,1,1,0.047244094488188976,0.18110236220472442,0.3779527559055118
"(('arthur', 'rinderknech', 'FRA'), ('benjamin', 'bonzi', 'FRA'))",US Open_2022,136.0,FRA,FRA,1,1,1,0.06299212598425197,0.07086614173228346,0.07086614173228346
"(('keegan', 'smith', 'USA'), ('nicholas', 'monroe', 'USA'))",US Open_2022,379.0,USA,USA,1,1,1,0.1889763779527559,0.31496062992125984,0.5039370078740157
"(('alex', 'molcan', 'SVK'), ('marton', 'fucsovics', 'HUN'))",US Open_2022,786.0,SVK,SVK,0,0,0,0.0,0.0,0.0
"(('aisam-ul-haq', 'qureshi', 'PAK'), ('aleksandr', 'nedovyesov', 'KAZ'))",US Open_2022,52.0,PAK,PAK,0,0,0,0.0,0.0,0.0
"(('sebastian', 'baez', 'ARG'), ('tomas', 'etcheverry', 'ARG'))",US Open_2022,208.0,ARG,ARG,1,1,1,0.03937007874015748,0.18110236220472442,0.3779527559055118
"(('hugo', 'nys', 'MCO'), ('jan', 'zielinski', 'POL'))",US Open_2022,45.0,POL,POL,0,0,0,0.007874015748031496,0.007874015748031496,0.007874015748031496
"(('fabrice', 'martin', 'FRA'), ('jonny', ""o'mara"", 'GBR'))",US Open_2022,60.0,GBR,GBR,0,0,0,0.031496062992125984,0.31496062992125984,0.31496062992125984
"(('andrea', 'vavassori', 'ITA'), ('lorenzo', 'sonego', 'ITA'))",US Open_2022,64.0,ITA,ITA,1,1,1,0.031496062992125984,0.031496062992125984,0.031496062992125984
"(('matwe', 'middelkoop', 'NLD'), ('rohan', 'bopanna', 'IND'))",US Open_2022,22.0,NLD,NLD,0,0,0,0.023622047244094488,0.031496062992125984,0.031496062992125984
"(('j', 'salisbury', 'GBR'), ('r', 'ram', 'USA'))",Wimbledon_2022,1.0,GBR,GBR,0,1,1,0.0979020979020979,0.3356643356643357,0.3356643356643357
"(('c', 'taberner', 'ESP'), ('d', 'altmaier', 'DEU'))",Wimbledon_2022,779.0,ESP,ESP,0,0,0,0.027972027972027972,0.1888111888111888,0.32867132867132864
"(('f', 'martin', 'FRA'), ('h', 'nys', 'MCO'))",Wimbledon_2022,65.0,MCO,MCO,0,1,1,0.0,0.0,0.0
"(('m', 'gonzález', 'ARG'), ('n', 'lammons', 'USA'))",Wimbledon_2022,84.0,USA,USA,0,0,1,0.13286713286713286,0.3356643356643357,0.5314685314685315
"(('a', 'nedovyesov', 'KAZ'), ('a-u-h', 'qureshi', 'PAK'))",Wimbledon_2022,54.0,PAK,PAK,0,0,0,0.0,0.0,0.0
"(('j', 'duckworth', 'AUS'), ('m', 'giron', 'USA'))",Wimbledon_2022,210.0,USA,USA,0,1,1,0.13286713286713286,0.3356643356643357,0.5314685314685315
"(('d', 'hernández', 'ESP'), ('r', 'matos', 'BRA'))",Wimbledon_2022,42.0,ESP,ESP,0,0,0,0.027972027972027972,0.1888111888111888,0.32867132867132864
"(('j', 'clarke', 'GBR'), ('l', 'broady', 'GBR'))",Wimbledon_2022,498.0,GBR,GBR,1,1,1,0.0979020979020979,0.3356643356643357,0.3356643356643357
"(('n', 'mahut', 'FRA'), ('é', 'roger-vasselin', 'FRA'))",Wimbledon_2022,48.0,FRA,FRA,1,1,1,0.09090909090909091,0.0979020979020979,0.0979020979020979
"(('f', 'cerúndolo', 'ARG'), ('tm', 'etcheverry', 'ARG'))",Wimbledon_2022,319.0,ARG,ARG,1,1,1,0.04895104895104895,0.1888111888111888,0.32867132867132864
"(('h', 'verdugo', 'MEX'), ('p', 'oswald', 'AUT'))",Wimbledon_2022,74.0,AUT,AUT,0,0,0,0.0,0.006993006993006993,0.006993006993006993
"(('h', 'reese', 'USA'), ('r', 'jebavý', 'CZE'))",Wimbledon_2022,73.0,USA,USA,0,0,0,0.13286713286713286,0.3356643356643357,0.5314685314685315
"(('s', 'walków', 'POL'), ('ł', 'kubot', 'POL'))",Wimbledon_2022,87.0,POL,POL,1,1,1,0.02097902097902098,0.02097902097902098,0.02097902097902098
"(('f', 'lópez', 'ESP'), ('m', 'cressy', 'USA'))",Wimbledon_2022,69.0,ESP,ESP,0,0,1,0.027972027972027972,0.1888111888111888,0.32867132867132864
"(('a', 'krajicek', 'USA'), ('i', 'dodig', 'HRV'))",Wimbledon_2022,19.0,USA,USA,0,0,0,0.13286713286713286,0.3356643356643357,0.5314685314685315
"(('s', 'johnson', 'USA'), ('s', 'querrey', 'USA'))",Wimbledon_2022,85.0,USA,USA,1,1,1,0.13286713286713286,0.3356643356643357,0.5314685314685315
"(('n', 'skupski', 'GBR'), ('w', 'koolhof', 'NLD'))",Wimbledon_2022,8.0,GBR,GBR,0,0,0,0.0979020979020979,0.3356643356643357,0.3356643356643357
"(('d', 'schwartzman', 'ARG'), ('f', 'bagnis', 'ARG'))",Wimbledon_2022,121.0,ARG,ARG,1,1,1,0.04895104895104895,0.1888111888111888,0.32867132867132864
"(('j-p', 'smith', 'AUS'), ('p', 'martínez', 'ESP'))",Wimbledon_2022,99.0,AUS,AUS,0,0,0,0.06293706293706294,0.3356643356643357,0.3356643356643357
"(('a', 'golubev', 'KAZ'), ('d', 'molchanov', 'UKR'))",Wimbledon_2022,97.0,UKR,UKR,0,0,0,0.0,0.0,0.0
"(('j', 'vliegen', 'BEL'), ('j', 'withrow', 'USA'))",Wimbledon_2022,79.0,USA,USA,0,0,0,0.13286713286713286,0.3356643356643357,0.5314685314685315
"(('a', 'gray', 'GBR'), ('r', 'peniston', 'GBR'))",Wimbledon_2022,481.0,GBR,GBR,1,1,1,0.0979020979020979,0.3356643356643357,0.3356643356643357
"(('m', 'ebden', 'AUS'), ('m', 'purcell', 'AUS'))",Wimbledon_2022,34.0,AUS,AUS,1,1,1,0.06293706293706294,0.3356643356643357,0.3356643356643357
"(('a', 'göransson', 'SWE'), ('b', 'mclachlan', 'JPN'))",Wimbledon_2022,46.0,JPN,JPN,0,0,0,0.0,0.0,0.0
"(('b', 'soares', 'BRA'), ('j', 'murray', 'GBR'))",Wimbledon_2022,30.0,BRA,BRA,0,0,0,0.013986013986013986,0.03496503496503497,0.03496503496503497
"(('a', 'rinderknech', 'FRA'), ('b', 'bonzi', 'FRA'))",Wimbledon_2022,132.0,FRA,FRA,1,1,1,0.09090909090909091,0.0979020979020979,0.0979020979020979
"(('a', 'vavassori', 'ITA'), ('n', 'ćaćić', 'SRB'))",Wimbledon_2022,81.0,ITA,ITA,0,0,0,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('f', 'delbonis', 'ARG'), ('s', 'báez', 'ARG'))",Wimbledon_2022,142.0,ARG,ARG,1,1,1,0.04895104895104895,0.1888111888111888,0.32867132867132864
"(('j', 'sousa', 'PRT'), ('j', 'thompson', 'AUS'))",Wimbledon_2022,167.0,AUS,AUS,0,0,0,0.06293706293706294,0.3356643356643357,0.3356643356643357
"(('l', 'saville', 'AUS'), ('m', 'middelkoop', 'NLD'))",Wimbledon_2022,63.0,AUS,AUS,0,0,0,0.06293706293706294,0.3356643356643357,0.3356643356643357
"(('f', 'polášek', 'SVK'), ('j', 'peers', 'AUS'))",Wimbledon_2022,15.0,SVK,SVK,0,0,0,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('b', 'zandschulp', 'NLD'), ('m', 'mcdonald', 'USA'))",Wimbledon_2022,223.0,NLD,NLD,0,0,0,0.03496503496503497,0.04195804195804196,0.04195804195804196
"(('js', 'cabal', 'COL'), ('r', 'farah', 'COL'))",Wimbledon_2022,12.0,COL,COL,1,1,1,0.03496503496503497,0.1888111888111888,0.32867132867132864
"(('a', 'mannarino', 'FRA'), ('u', 'humbert', 'FRA'))",Wimbledon_2022,535.0,FRA,FRA,1,1,1,0.09090909090909091,0.0979020979020979,0.0979020979020979
"(('f', 'cabral', 'PRT'), ('n', 'borges', 'PRT'))",Wimbledon_2022,67.0,PRT,PRT,1,1,1,0.013986013986013986,0.03496503496503497,0.03496503496503497
"(('f', 'škugor', 'HRV'), ('t', 'huey', 'PHL'))",Wimbledon_2022,185.0,HRV,HRV,0,0,0,0.03496503496503497,0.06293706293706294,0.06293706293706294
"(('n', 'basilashvili', 'GEO'), ('r', 'albot', 'MDA'))",Wimbledon_2022,781.0,GEO,GEO,0,0,0,0.0,0.0,0.0
"(('q', 'halys', 'FRA'), ('s', 'arends', 'NLD'))",Wimbledon_2022,194.0,FRA,FRA,0,0,0,0.09090909090909091,0.0979020979020979,0.0979020979020979
"(('c', 'rodríguez', 'COL'), ('d', 'hidalgo', 'ECU'))",Wimbledon_2022,93.0,COL,COL,0,1,1,0.03496503496503497,0.1888111888111888,0.32867132867132864
"(('a', 'bedene', 'SVN'), ('s-w', 'kwon', 'KOR'))",Wimbledon_2022,311.0,KOR,KOR,0,0,0,0.0,0.0,0.0
"(('a', 'molteni', 'ARG'), ('s', 'gonzález', 'MEX'))",Wimbledon_2022,38.0,ARG,ARG,0,1,1,0.04895104895104895,0.1888111888111888,0.32867132867132864
"(('h', 'patten', 'GBR'), ('j', 'cash', 'GBR'))",Wimbledon_2022,157.0,GBR,GBR,1,1,1,0.0979020979020979,0.3356643356643357,0.3356643356643357
"(('m', 'schnur', 'USA'), ('r', 'galloway', 'USA'))",Wimbledon_2022,98.0,USA,USA,1,1,1,0.13286713286713286,0.3356643356643357,0.5314685314685315
"(('o', 'otte', 'DEU'), ('t', 'griekspoor', 'NLD'))",Wimbledon_2022,396.0,DEU,DEU,0,0,0,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('j', 'zieliński', 'POL'), ('k', 'majchrzak', 'POL'))",Wimbledon_2022,55.0,POL,POL,1,1,1,0.02097902097902098,0.02097902097902098,0.02097902097902098
"(('d', 'lajović', 'SRB'), ('l', 'djere', 'SRB'))",Wimbledon_2022,308.0,SRB,SRB,1,1,1,0.013986013986013986,0.06293706293706294,0.06293706293706294
"(('d', 'kudla', 'USA'), ('j', 'sock', 'USA'))",Wimbledon_2022,53.0,USA,USA,1,1,1,0.13286713286713286,0.3356643356643357,0.5314685314685315
"(('j-j', 'rojer', 'NLD'), ('m', 'arévalo', 'SLV'))",Wimbledon_2022,11.0,NLD,NLD,0,0,0,0.03496503496503497,0.04195804195804196,0.04195804195804196
"(('m', 'melo', 'BRA'), ('r', 'klaasen', 'ZAF'))",Wimbledon_2022,41.0,BRA,BRA,0,0,0,0.013986013986013986,0.03496503496503497,0.03496503496503497
"(('m', 'venus', 'NZL'), ('t', 'pütz', 'DEU'))",Wimbledon_2022,9.0,NZL,NZL,0,0,0,0.0,0.3356643356643357,0.3356643356643357
"(('j', ""o'mara"", 'GBR'), ('k', 'skupski', 'GBR'))",Wimbledon_2022,107.0,GBR,GBR,1,1,1,0.0979020979020979,0.3356643356643357,0.3356643356643357
"(('a', 'tabilo', 'CHL'), ('j', 'peralta', 'CHL'))",Wimbledon_2022,375.0,CHL,CHL,1,1,1,0.006993006993006993,0.1888111888111888,0.32867132867132864
"(('a', 'fery', 'GBR'), ('f', 'gill', 'GBR'))",Wimbledon_2022,532.0,GBR,GBR,1,1,1,0.0979020979020979,0.3356643356643357,0.3356643356643357
"(('a', 'behar', 'URY'), ('g', 'escobar', 'ECU'))",Wimbledon_2022,44.0,ECU,ECU,0,1,1,0.006993006993006993,0.1888111888111888,0.32867132867132864
"(('a', 'mies', 'DEU'), ('k', 'krawietz', 'DEU'))",Wimbledon_2022,36.0,DEU,DEU,1,1,1,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('f', 'reboul', 'FRA'), ('s', 'doumbia', 'FRA'))",Wimbledon_2022,76.0,FRA,FRA,1,1,1,0.09090909090909091,0.0979020979020979,0.0979020979020979
"(('h', 'heliövaara', 'FIN'), ('l', 'glasspool', 'GBR'))",Wimbledon_2022,32.0,FIN,FIN,0,0,0,0.0,0.006993006993006993,0.0
"(('h', 'gaston', 'FRA'), ('l', 'musetti', 'ITA'))",Wimbledon_2022,539.0,ITA,ITA,0,0,0,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('c', 'ruud', 'NOR'), ('w', 'blumberg', 'USA'))",Wimbledon_2022,199.0,NOR,NOR,0,0,0,0.0,0.0,0.0
"(('má', 'reyes-varela', 'MEX'), ('n', 'barrientos', 'COL'))",Wimbledon_2022,68.0,MEX,MEX,0,1,1,0.013986013986013986,0.1888111888111888,0.32867132867132864
"(('n', 'monroe', 'USA'), ('t', 'paul', 'USA'))",Wimbledon_2022,106.0,USA,USA,1,1,1,0.13286713286713286,0.3356643356643357,0.5314685314685315
"(('r', 'ramanathan', 'IND'), ('t', 'brkić', 'BIH'))",Wimbledon_2022,70.0,IND,IND,0,0,0,0.0,0.3356643356643357,0.3356643356643357
"(('m', 'pavić', 'HRV'), ('n', 'mektić', 'HRV'))",Wimbledon_2022,3.0,HRV,HRV,1,1,1,0.03496503496503497,0.06293706293706294,0.06293706293706294
"(('a', 'viñolas', 'ESP'), ('b', 'paire', 'FRA'))",Wimbledon_2022,333.0,ESP,ESP,0,0,0,0.027972027972027972,0.1888111888111888,0.32867132867132864
"(('joe', 'salisbury', 'GBR'), ('rajeev', 'ram', 'USA'))",Wimbledon_2022,1.0,GBR,GBR,0,1,1,0.0979020979020979,0.3356643356643357,0.3356643356643357
"(('nicolas', 'mahut', 'FRA'), ('édouard', 'roger-vasselin', 'FRA'))",Wimbledon_2022,48.0,FRA,FRA,1,1,1,0.09090909090909091,0.0979020979020979,0.0979020979020979
"(('matthew', 'ebden', 'AUS'), ('max', 'purcell', 'AUS'))",Wimbledon_2022,34.0,AUS,AUS,1,1,1,0.06293706293706294,0.3356643356643357,0.3356643356643357
"(('filip', 'polášek', 'SVK'), ('john', 'peers', 'AUS'))",Wimbledon_2022,15.0,SVK,SVK,0,0,0,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('juan', 'cabal', 'COL'), ('robert', 'farah', 'COL'))",Wimbledon_2022,12.0,COL,COL,1,1,1,0.03496503496503497,0.1888111888111888,0.32867132867132864
"(('denis', 'kudla', 'USA'), ('jack', 'sock', 'USA'))",Wimbledon_2022,53.0,USA,USA,1,1,1,0.13286713286713286,0.3356643356643357,0.5314685314685315
"(('mate', 'pavić', 'HRV'), ('nikola', 'mektić', 'HRV'))",Wimbledon_2022,3.0,HRV,HRV,1,1,1,0.03496503496503497,0.06293706293706294,0.06293706293706294
"(('andreas', 'mies', 'DEU'), ('kevin', 'krawietz', 'DEU'))",Wimbledon_2022,36.0,DEU,DEU,1,1,1,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('neal', 'skupski', 'GBR'), ('wesley', 'koolhof', 'NLD'))",Australian Open_2023,3.0,GBR,GBR,0,0,0,0.03937007874015748,0.2992125984251969,0.2992125984251969
"(('alexander', 'bublik', 'KAZ'), ('john-patrick', 'smith', 'AUS'))",Australian Open_2023,78.0,AUS,AUS,0,0,0,0.11023622047244094,0.2992125984251969,0.2992125984251969
"(('joe', 'salisbury', 'GBR'), ('rajeev', 'ram', 'USA'))",Australian Open_2023,2.0,GBR,GBR,0,1,1,0.03937007874015748,0.2992125984251969,0.2992125984251969
"(('constant', 'lestienne', 'FRA'), ('marcos', 'giron', 'USA'))",Australian Open_2023,638.0,FRA,FRA,0,0,0,0.08661417322834646,0.10236220472440945,0.10236220472440945
"(('jean-julien', 'rojer', 'NLD'), ('marcelo', 'arevalo', 'SLV'))",Australian Open_2023,6.0,NLD,NLD,0,0,0,0.023622047244094488,0.03937007874015748,0.03937007874015748
"(('diego', 'hidalgo', 'ECU'), ('emil', 'ruusuvuori', 'FIN'))",Australian Open_2023,827.0,FIN,FIN,0,0,0,0.007874015748031496,0.015748031496062992,0.007874015748031496
"(('mate', 'pavic', 'HRV'), ('nikola', 'mektic', 'HRV'))",Australian Open_2023,5.0,HRV,HRV,1,1,1,0.023622047244094488,0.05511811023622047,0.05511811023622047
"(('andres', 'molteni', 'ARG'), ('maximo', 'gonzalez', 'ARG'))",Australian Open_2023,37.0,ARG,ARG,1,1,1,0.08661417322834646,0.2204724409448819,0.29133858267716534
"(('harri', 'heliovaara', 'FIN'), ('lloyd', 'glasspool', 'GBR'))",Australian Open_2023,11.0,FIN,FIN,0,0,0,0.007874015748031496,0.015748031496062992,0.007874015748031496
"(('jackson', 'withrow', 'USA'), ('nathaniel', 'lammons', 'USA'))",Australian Open_2023,46.0,USA,USA,1,1,1,0.06299212598425197,0.2992125984251969,0.5275590551181102
"(('horacio', 'zeballos', 'ARG'), ('marcel', 'granollers', 'ESP'))",Australian Open_2023,14.0,ARG,ARG,0,1,1,0.08661417322834646,0.2204724409448819,0.29133858267716534
"(('luis', 'martinez', 'CHE'), ('sebastian', 'baez', 'ARG'))",Australian Open_2023,97.0,CHE,OTHER,0,0,0,0.007874015748031496,0.007874015748031496,0.007874015748031496
"(('jamie', 'murray', 'GBR'), ('michael', 'venus', 'NZL'))",Australian Open_2023,15.0,NZL,NZL,0,1,1,0.0,0.2992125984251969,0.2992125984251969
"(('cristian', 'rodriguez', 'COL'), ('hunter', 'reese', 'USA'))",Australian Open_2023,83.0,USA,USA,0,0,1,0.06299212598425197,0.2992125984251969,0.5275590551181102
"(('juan', 'cabal', 'COL'), ('robert', 'farah', 'COL'))",Australian Open_2023,27.0,COL,COL,1,1,1,0.023622047244094488,0.2204724409448819,0.29133858267716534
"(('daniel', 'altmaier', 'DEU'), ('juan', 'varillas', 'PER'))",Australian Open_2023,808.0,PER,OTHER,0,0,0,0.0,0.0,0.0
"(('andreas', 'mies', 'DEU'), ('john', 'peers', 'AUS'))",Australian Open_2023,38.0,AUS,AUS,0,0,0,0.11023622047244094,0.2992125984251969,0.2992125984251969
"(('saketh', 'myneni', 'IND'), ('yuki', 'bhambri', 'IND'))",Australian Open_2023,74.0,IND,IND,1,1,1,0.03937007874015748,0.2992125984251969,0.2992125984251969
"(('edouard', 'roger-vasselin', 'FRA'), ('santiago', 'gonzalez', 'MEX'))",Australian Open_2023,32.0,FRA,FRA,0,0,0,0.08661417322834646,0.10236220472440945,0.10236220472440945
"(('aslan', 'karatsev', 'RUS'), ('dusan', 'lajovic', 'SRB'))",Australian Open_2023,554.0,SRB,SRB,0,0,0,0.015748031496062992,0.05511811023622047,0.05511811023622047
"(('matwe', 'middelkoop', 'NLD'), ('robin', 'haase', 'NLD'))",Australian Open_2023,21.0,NLD,NLD,1,1,1,0.023622047244094488,0.03937007874015748,0.03937007874015748
"(('hugo', 'dellien', 'BOL'), ('roberto', 'baena', 'ESP'))",Australian Open_2023,228.0,BOL,OTHER,0,0,0,0.0,0.0,0.0
"(('ariel', 'behar', 'URY'), ('nicolas', 'barrientos', 'COL'))",Australian Open_2023,48.0,URY,URY,0,1,1,0.0,0.2204724409448819,0.29133858267716534
"(('nicolas', 'mahut', 'FRA'), ('tim', 'puetz', 'DEU'))",Australian Open_2023,18.0,DEU,DEU,0,0,0,0.015748031496062992,0.015748031496062992,0.015748031496062992
"(('alex', 'bolt', 'AUS'), ('luke', 'saville', 'AUS'))",Australian Open_2023,81.0,AUS,AUS,1,1,1,0.11023622047244094,0.2992125984251969,0.2992125984251969
"(('diego', 'schwartzman', 'ARG'), ('federico', 'coria', 'ARG'))",Australian Open_2023,109.0,ARG,ARG,1,1,1,0.08661417322834646,0.2204724409448819,0.29133858267716534
"(('arthur', 'rinderknech', 'FRA'), ('benjamin', 'bonzi', 'FRA'))",Australian Open_2023,355.0,FRA,FRA,1,1,1,0.08661417322834646,0.10236220472440945,0.10236220472440945
"(('aleksandar', 'vukic', 'AUS'), ('john', 'millman', 'AUS'))",Australian Open_2023,887.0,AUS,AUS,1,1,1,0.11023622047244094,0.2992125984251969,0.2992125984251969
"(('gonzalo', 'escobar', 'ECU'), ('tomislav', 'brkic', 'BIH'))",Australian Open_2023,44.0,ECU,ECU,0,0,0,0.007874015748031496,0.2204724409448819,0.29133858267716534
"(('ivan', 'sabanov', 'SRB'), ('matej', 'sabanov', 'HRV'))",Australian Open_2023,95.0,HRV,HRV,0,1,1,0.023622047244094488,0.05511811023622047,0.05511811023622047
"(('aisam-ul-haq', 'qureshi', 'PAK'), ('nikola', 'cacic', 'SRB'))",Australian Open_2023,76.0,PAK,PAK,0,0,0,0.0,0.0,0.0
"(('francisco', 'cabral', 'PRT'), ('joao', 'sousa', 'PRT'))",Australian Open_2023,141.0,PRT,PRT,1,1,1,0.007874015748031496,0.031496062992125984,0.031496062992125984
"(('henry', 'patten', 'GBR'), ('julian', 'cash', 'GBR'))",Australian Open_2023,63.0,GBR,GBR,1,1,1,0.03937007874015748,0.2992125984251969,0.2992125984251969
"(('guido', 'pella', 'ARG'), ('pedro', 'cachin', 'ARG'))",Australian Open_2023,977.0,ARG,ARG,1,1,1,0.08661417322834646,0.2204724409448819,0.29133858267716534
