match_id,tournament,year,surface,stage_code,same_country,same_language,rank_mean,opp_rank_mean,rank_gap,single_top100,exp_mean,exp_mean_sq,age_mean,win,pre_olympic,olympic_period,won_tb,tb_set,tb_type,ling_prox,ling_prox_binary,ling_prox_psw_tree,ling_prox_psw_cognet
1122,US Open,2022,Hard,3,1,1,30.0,75.5,0.0,0,14.5,210.25,35.5,1,1,1,1,3,7pt,1.0,1,1.0,1.0
1123,US Open,2022,Hard,3,1,1,294.5,33.0,169.0,0,18.0,324.0,32.0,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1123,US Open,2022,Hard,3,1,1,33.0,294.5,2.0,0,18.5,342.25,36.0,1,1,1,1,1,7pt,1.0,1,1.0,1.0
1124,US Open,2022,Hard,3,0,0,20.0,42.5,12.0,0,14.0,196.0,34.5,0,1,1,0,2,7pt,0.25,0,0.40288400999999996,0.4021906
1124,US Open,2022,Hard,3,0,1,42.5,20.0,1.0,0,12.5,156.25,33.0,1,1,1,1,2,7pt,1.0,1,0.73746499,0.77297723
1124,US Open,2022,Hard,3,0,0,20.0,42.5,12.0,0,14.0,196.0,34.5,0,1,1,0,3,7pt,0.25,0,0.40288400999999996,0.4021906
1124,US Open,2022,Hard,3,0,1,42.5,20.0,1.0,0,12.5,156.25,33.0,1,1,1,1,3,7pt,1.0,1,0.73746499,0.77297723
1127,US Open,2022,Hard,3,1,1,25.5,58.0,3.0,0,10.5,110.25,31.0,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1127,US Open,2022,Hard,3,0,0,58.0,25.5,8.0,0,17.0,289.0,35.5,1,1,1,1,1,7pt,0.75,0,0.44548327,0.26302764
1127,US Open,2022,Hard,3,1,1,25.5,58.0,3.0,0,10.5,110.25,31.0,0,1,1,1,2,7pt,1.0,1,1.0,1.0
1127,US Open,2022,Hard,3,0,0,58.0,25.5,8.0,0,17.0,289.0,35.5,1,1,1,0,2,7pt,0.75,0,0.44548327,0.26302764
1128,US Open,2022,Hard,3,0,0,209.0,362.5,22.0,0,4.0,16.0,22.0,0,1,1,0,3,7pt,0.10249999910593033,0,0.11907756000000003,0.13930024
1128,US Open,2022,Hard,3,1,1,362.5,209.0,359.0,0,14.0,196.0,30.0,1,1,1,1,3,7pt,1.0,1,1.0,1.0
1129,US Open,2022,Hard,3,0,0,24.0,53.0,18.0,0,19.5,380.25,38.0,0,1,1,0,1,7pt,0.25,0,0.25448393999999996,0.44476289
1129,US Open,2022,Hard,3,0,0,53.0,24.0,16.0,0,7.5,56.25,28.5,1,1,1,1,1,7pt,0.25,0,0.15654259999999998,0.21429564
1129,US Open,2022,Hard,3,0,0,24.0,53.0,18.0,0,19.5,380.25,38.0,0,1,1,0,2,7pt,0.25,0,0.25448393999999996,0.44476289
1129,US Open,2022,Hard,3,0,0,53.0,24.0,16.0,0,7.5,56.25,28.5,1,1,1,1,2,7pt,0.25,0,0.15654259999999998,0.21429564
1130,US Open,2022,Hard,3,1,1,397.5,72.5,237.0,0,5.0,25.0,23.0,0,1,1,1,2,7pt,1.0,1,1.0,1.0
1130,US Open,2022,Hard,3,1,1,72.5,397.5,17.0,1,8.5,72.25,27.0,1,1,1,0,2,7pt,1.0,1,1.0,1.0
1132,US Open,2022,Hard,4,1,1,36.5,3.5,1.0,0,11.0,121.0,29.5,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1132,US Open,2022,Hard,4,0,0,3.5,36.5,1.0,0,12.0,144.0,33.0,1,1,1,1,1,7pt,0.5,0,0.48542041,0.50139606
1133,US Open,2022,Hard,4,1,1,362.5,5.5,359.0,0,14.0,196.0,30.0,0,1,1,0,2,7pt,1.0,1,1.0,1.0
1133,US Open,2022,Hard,4,0,0,5.5,362.5,1.0,0,14.5,210.25,36.5,1,1,1,1,2,7pt,0.25,0,0.1605742,0.27577949
1135,US Open,2022,Hard,4,1,1,20.5,24.5,5.0,0,9.0,81.0,26.5,0,1,1,0,2,7pt,1.0,1,1.0,1.0
1135,US Open,2022,Hard,4,0,0,24.5,20.5,7.0,0,10.5,110.25,31.0,1,1,1,1,2,7pt,0.0,0,0.30666101,0.4028565
1135,US Open,2022,Hard,4,1,1,20.5,24.5,5.0,0,9.0,81.0,26.5,0,1,1,0,3,7pt,1.0,1,1.0,1.0
1135,US Open,2022,Hard,4,0,0,24.5,20.5,7.0,0,10.5,110.25,31.0,1,1,1,1,3,7pt,0.0,0,0.30666101,0.4028565
1136,US Open,2022,Hard,4,0,0,7.5,30.0,1.0,0,12.0,144.0,35.0,0,1,1,1,1,7pt,0.5,0,0.46288823999999995,0.47746238
1136,US Open,2022,Hard,4,1,1,30.0,7.5,0.0,0,14.5,210.25,35.5,1,1,1,0,1,7pt,1.0,1,1.0,1.0
1137,US Open,2022,Hard,4,1,1,72.5,229.0,17.0,1,8.5,72.25,27.0,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1137,US Open,2022,Hard,4,0,1,229.0,72.5,138.0,0,15.0,225.0,33.0,1,1,1,1,1,7pt,1.0,1,0.70855409,0.7752865
1139,US Open,2022,Hard,5,0,0,53.0,1.5,16.0,0,7.5,56.25,28.5,0,1,1,1,2,7pt,0.25,0,0.15654259999999998,0.21429564
1139,US Open,2022,Hard,5,0,1,1.5,53.0,1.0,0,13.0,169.0,34.0,1,1,1,0,2,7pt,0.8875000476837158,1,0.62949178,0.69089741
1142,US Open,2022,Hard,5,0,0,24.5,30.0,7.0,0,10.5,110.25,31.0,0,1,1,0,1,7pt,0.0,0,0.30666101,0.4028565
1142,US Open,2022,Hard,5,1,1,30.0,24.5,0.0,0,14.5,210.25,35.5,1,1,1,1,1,7pt,1.0,1,1.0,1.0
1143,US Open,2022,Hard,6,1,1,30.0,1.5,0.0,0,14.5,210.25,35.5,0,1,1,0,3,7pt,1.0,1,1.0,1.0
1143,US Open,2022,Hard,6,0,1,1.5,30.0,1.0,0,13.0,169.0,34.0,1,1,1,1,3,7pt,0.8875000476837158,1,0.62949178,0.69089741
1145,US Open,2022,Hard,7,0,0,3.5,1.5,1.0,0,12.0,144.0,33.0,0,1,1,0,1,7pt,0.5,0,0.48542041,0.50139606
1145,US Open,2022,Hard,7,0,1,1.5,3.5,1.0,0,13.0,169.0,34.0,1,1,1,1,1,7pt,0.8875000476837158,1,0.62949178,0.69089741
1146,Wimbledon,2022,Grass,2,0,0,552.0,1.5,454.0,0,7.5,56.25,24.5,0,1,1,0,2,7pt,0.25,0,0.22517370999999997,0.30890587
1146,Wimbledon,2022,Grass,2,0,1,1.5,552.0,1.0,0,13.0,169.0,34.0,1,1,1,1,2,7pt,0.8875000476837158,1,0.62949178,0.69089741
1146,Wimbledon,2022,Grass,2,0,0,552.0,1.5,454.0,0,7.5,56.25,24.5,0,1,1,0,3,7pt,0.25,0,0.22517370999999997,0.30890587
1146,Wimbledon,2022,Grass,2,0,1,1.5,552.0,1.0,0,13.0,169.0,34.0,1,1,1,1,3,7pt,0.8875000476837158,1,0.62949178,0.69089741
1147,Wimbledon,2022,Grass,2,0,0,59.5,57.5,49.0,0,13.0,169.0,34.0,0,1,1,1,2,7pt,0.36250001192092896,1,0.32356726999999996,0.47930565
1147,Wimbledon,2022,Grass,2,0,1,57.5,59.5,15.0,0,14.0,196.0,33.5,1,1,1,0,2,7pt,1.0,1,0.55793491,0.5540092
1147,Wimbledon,2022,Grass,2,0,0,59.5,57.5,49.0,0,13.0,169.0,34.0,0,1,1,0,4,7pt,0.36250001192092896,1,0.32356726999999996,0.47930565
1147,Wimbledon,2022,Grass,2,0,1,57.5,59.5,15.0,0,14.0,196.0,33.5,1,1,1,1,4,7pt,1.0,1,0.55793491,0.5540092
1148,Wimbledon,2022,Grass,2,0,1,216.0,57.0,12.0,0,10.0,100.0,29.5,0,1,1,1,2,7pt,0.8875000476837158,1,0.6669113,0.6979596
1148,Wimbledon,2022,Grass,2,0,0,57.0,216.0,6.0,0,20.5,420.25,38.5,1,1,1,0,2,7pt,0.10249999910593033,0,0.10970849000000005,0.061906781
1149,Wimbledon,2022,Grass,2,1,1,526.0,41.0,56.0,0,7.0,49.0,26.0,0,1,1,1,2,7pt,1.0,1,1.0,1.0
1149,Wimbledon,2022,Grass,2,0,0,41.0,526.0,2.0,0,1.0,1.0,27.0,1,1,1,0,2,7pt,0.75,0,0.62459007,0.64583308
1151,Wimbledon,2022,Grass,2,0,0,72.0,68.0,2.0,0,10.0,100.0,31.0,0,1,1,1,2,7pt,0.25,0,0.28633445999999996,0.27499232
1151,Wimbledon,2022,Grass,2,0,0,68.0,72.0,12.0,0,13.0,169.0,34.5,1,1,1,0,2,7pt,0.25,0,0.20034415000000005,0.2143444
1151,Wimbledon,2022,Grass,2,0,0,72.0,68.0,2.0,0,10.0,100.0,31.0,0,1,1,0,4,7pt,0.25,0,0.28633445999999996,0.27499232
1151,Wimbledon,2022,Grass,2,0,0,68.0,72.0,12.0,0,13.0,169.0,34.5,1,1,1,1,4,7pt,0.25,0,0.20034415000000005,0.2143444
1151,Wimbledon,2022,Grass,2,0,0,72.0,68.0,2.0,0,10.0,100.0,31.0,0,1,1,0,5,7pt,0.25,0,0.28633445999999996,0.27499232
1151,Wimbledon,2022,Grass,2,0,0,68.0,72.0,12.0,0,13.0,169.0,34.5,1,1,1,1,5,7pt,0.25,0,0.20034415000000005,0.2143444
1153,Wimbledon,2022,Grass,2,1,1,68.5,18.0,33.0,0,13.0,169.0,34.0,0,1,1,0,2,7pt,1.0,1,1.0,1.0
1153,Wimbledon,2022,Grass,2,0,0,18.0,68.5,2.0,0,14.0,196.0,34.5,1,1,1,1,2,7pt,0.25,0,0.40288400999999996,0.4021906
1153,Wimbledon,2022,Grass,2,1,1,68.5,18.0,33.0,0,13.0,169.0,34.0,0,1,1,1,3,7pt,1.0,1,1.0,1.0
1153,Wimbledon,2022,Grass,2,0,0,18.0,68.5,2.0,0,14.0,196.0,34.5,1,1,1,0,3,7pt,0.25,0,0.40288400999999996,0.4021906
1155,Wimbledon,2022,Grass,2,0,0,68.0,95.0,58.0,0,17.0,289.0,35.0,0,1,1,0,2,7pt,0.3382500112056732,0,0.4562043,0.41365382
1155,Wimbledon,2022,Grass,2,0,0,95.0,68.0,8.0,0,8.0,64.0,29.0,1,1,1,1,2,7pt,0.25,0,0.24160528000000003,0.38457265
1156,Wimbledon,2022,Grass,2,1,1,393.0,67.5,176.0,0,1.0,1.0,25.5,0,1,1,1,4,7pt,1.0,1,1.0,1.0
1156,Wimbledon,2022,Grass,2,0,0,67.5,393.0,23.0,0,7.0,49.0,29.0,1,1,1,0,4,7pt,0.0,0,0.38233441,0.45229727
1157,Wimbledon,2022,Grass,2,0,0,56.0,32.5,20.0,0,6.0,36.0,29.0,0,1,1,1,1,7pt,0.0,0,0.04713803999999999,0.22634706
1157,Wimbledon,2022,Grass,2,1,1,32.5,56.0,3.0,0,11.0,121.0,29.5,1,1,1,0,1,7pt,1.0,1,1.0,1.0
1157,Wimbledon,2022,Grass,2,0,0,56.0,32.5,20.0,0,6.0,36.0,29.0,0,1,1,0,5,7pt,0.0,0,0.04713803999999999,0.22634706
1157,Wimbledon,2022,Grass,2,1,1,32.5,56.0,3.0,0,11.0,121.0,29.5,1,1,1,1,5,7pt,1.0,1,1.0,1.0
1159,Wimbledon,2022,Grass,2,1,1,634.5,69.5,985.0,0,9.5,90.25,27.0,0,1,1,0,2,7pt,1.0,1,1.0,1.0
1159,Wimbledon,2022,Grass,2,0,0,69.5,634.5,23.0,0,11.5,132.25,29.5,1,1,1,1,2,7pt,0.25,0,0.23473858999999997,0.031222224
1159,Wimbledon,2022,Grass,2,1,1,634.5,69.5,985.0,0,9.5,90.25,27.0,0,1,1,0,3,7pt,1.0,1,1.0,1.0
1159,Wimbledon,2022,Grass,2,0,0,69.5,634.5,23.0,0,11.5,132.25,29.5,1,1,1,1,3,7pt,0.25,0,0.23473858999999997,0.031222224
1160,Wimbledon,2022,Grass,2,0,0,44.0,196.5,38.0,0,15.0,225.0,33.5,0,1,1,0,3,7pt,0.5,0,0.49979233999999995,0.49158752
1160,Wimbledon,2022,Grass,2,0,0,196.5,44.0,59.0,0,11.5,132.25,30.5,1,1,1,1,3,7pt,0.25,0,0.26033449,0.44240552
1163,Wimbledon,2022,Grass,2,0,0,146.5,78.5,77.0,0,14.0,196.0,36.0,0,1,1,0,1,7pt,0.0,0,0.12704062000000005,0.15855227
1163,Wimbledon,2022,Grass,2,1,1,78.5,146.5,23.0,0,5.0,25.0,25.0,1,1,1,1,1,7pt,1.0,1,1.0,1.0
1164,Wimbledon,2022,Grass,2,0,0,148.5,492.5,91.0,0,10.0,100.0,28.5,0,1,1,0,2,7pt,0.25,0,0.27773881,0.38330469
1164,Wimbledon,2022,Grass,2,0,0,492.5,148.5,577.0,0,14.0,196.0,31.5,1,1,1,1,2,7pt,0.0,0,0.18311697000000005,0.19590726
1165,Wimbledon,2022,Grass,2,0,0,422.0,93.5,222.0,1,10.5,110.25,29.0,0,1,1,0,1,7pt,0.0,0,0.07494705999999995,0.099174522
1165,Wimbledon,2022,Grass,2,0,1,93.5,422.0,1.0,0,1.0,1.0,30.5,1,1,1,1,1,7pt,1.0,1,0.86870596,0.87796193
1165,Wimbledon,2022,Grass,2,0,0,422.0,93.5,222.0,1,10.5,110.25,29.0,0,1,1,0,2,7pt,0.0,0,0.07494705999999995,0.099174522
1165,Wimbledon,2022,Grass,2,0,1,93.5,422.0,1.0,0,1.0,1.0,30.5,1,1,1,1,2,7pt,1.0,1,0.86870596,0.87796193
1166,Wimbledon,2022,Grass,2,1,1,156.0,33.0,2.0,0,1.0,1.0,26.0,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1166,Wimbledon,2022,Grass,2,0,1,33.0,156.0,10.0,0,19.0,361.0,36.5,1,1,1,1,1,7pt,1.0,1,0.7828256,0.81417686
1169,Wimbledon,2022,Grass,2,0,0,10.5,153.0,1.0,0,14.5,210.25,36.5,0,1,1,0,1,7pt,0.25,0,0.1605742,0.27577949
1169,Wimbledon,2022,Grass,2,1,1,153.0,10.5,200.0,0,11.5,132.25,30.0,1,1,1,1,1,7pt,1.0,1,1.0,1.0
1170,Wimbledon,2022,Grass,2,0,0,11.5,46.0,5.0,0,12.0,144.0,35.0,0,1,1,0,2,7pt,0.5,0,0.46288823999999995,0.47746238
1170,Wimbledon,2022,Grass,2,0,0,46.0,11.5,10.0,0,22.0,484.0,39.5,1,1,1,1,2,7pt,0.0,0,0.04766965000000001,0.10525802
1170,Wimbledon,2022,Grass,2,0,0,11.5,46.0,5.0,0,12.0,144.0,35.0,0,1,1,0,5,7pt,0.5,0,0.46288823999999995,0.47746238
1170,Wimbledon,2022,Grass,2,0,0,46.0,11.5,10.0,0,22.0,484.0,39.5,1,1,1,1,5,7pt,0.0,0,0.04766965000000001,0.10525802
1172,Wimbledon,2022,Grass,2,0,1,44.5,575.5,1.0,0,12.5,156.25,33.0,0,1,1,0,2,7pt,1.0,1,0.73746499,0.77297723
1172,Wimbledon,2022,Grass,2,1,1,575.5,44.5,87.0,0,1.0,1.0,20.0,1,1,1,1,2,7pt,1.0,1,1.0,1.0
1172,Wimbledon,2022,Grass,2,0,1,44.5,575.5,1.0,0,12.5,156.25,33.0,0,1,1,0,3,7pt,1.0,1,0.73746499,0.77297723
1172,Wimbledon,2022,Grass,2,1,1,575.5,44.5,87.0,0,1.0,1.0,20.0,1,1,1,1,3,7pt,1.0,1,1.0,1.0
1173,Wimbledon,2022,Grass,2,1,1,75.5,29.5,1.0,0,1.0,1.0,29.5,0,1,1,0,3,7pt,1.0,1,1.0,1.0
1173,Wimbledon,2022,Grass,2,1,1,29.5,75.5,13.0,0,10.5,110.25,31.0,1,1,1,1,3,7pt,1.0,1,1.0,1.0
1175,Wimbledon,2022,Grass,2,0,1,75.0,156.0,14.0,0,12.5,156.25,35.0,0,1,1,0,3,7pt,1.0,1,0.86677274,0.88604486
1175,Wimbledon,2022,Grass,2,0,0,156.0,75.0,86.0,0,4.0,16.0,24.0,1,1,1,1,3,7pt,0.4625000059604645,0,0.48845536,0.37362063
1175,Wimbledon,2022,Grass,2,0,1,75.0,156.0,14.0,0,12.5,156.25,35.0,0,1,1,0,5,7pt,1.0,1,0.86677274,0.88604486
1175,Wimbledon,2022,Grass,2,0,0,156.0,75.0,86.0,0,4.0,16.0,24.0,1,1,1,1,5,7pt,0.4625000059604645,0,0.48845536,0.37362063
1176,Wimbledon,2022,Grass,2,0,0,63.5,117.0,13.0,0,13.5,182.25,30.0,0,1,1,0,2,7pt,0.0,0,0.18957716000000002,0.011449533
1176,Wimbledon,2022,Grass,2,1,1,117.0,63.5,22.0,0,18.0,324.0,40.0,1,1,1,1,2,7pt,1.0,1,1.0,1.0
1176,Wimbledon,2022,Grass,2,0,0,63.5,117.0,13.0,0,13.5,182.25,30.0,0,1,1,0,3,7pt,0.0,0,0.18957716000000002,0.011449533
1176,Wimbledon,2022,Grass,2,1,1,117.0,63.5,22.0,0,18.0,324.0,40.0,1,1,1,1,3,7pt,1.0,1,1.0,1.0
1180,Wimbledon,2022,Grass,3,0,0,68.0,33.0,12.0,0,13.0,169.0,34.5,0,1,1,1,1,7pt,0.25,0,0.20034415000000005,0.2143444
1180,Wimbledon,2022,Grass,3,1,1,33.0,68.0,30.0,0,22.0,484.0,40.0,1,1,1,0,1,7pt,1.0,1,1.0,1.0
1180,Wimbledon,2022,Grass,3,0,0,68.0,33.0,12.0,0,13.0,169.0,34.5,0,1,1,1,2,7pt,0.25,0,0.20034415000000005,0.2143444
1180,Wimbledon,2022,Grass,3,1,1,33.0,68.0,30.0,0,22.0,484.0,40.0,1,1,1,0,2,7pt,1.0,1,1.0,1.0
1180,Wimbledon,2022,Grass,3,0,0,68.0,33.0,12.0,0,13.0,169.0,34.5,0,1,1,0,3,7pt,0.25,0,0.20034415000000005,0.2143444
1180,Wimbledon,2022,Grass,3,1,1,33.0,68.0,30.0,0,22.0,484.0,40.0,1,1,1,1,3,7pt,1.0,1,1.0,1.0
1180,Wimbledon,2022,Grass,3,0,0,68.0,33.0,12.0,0,13.0,169.0,34.5,0,1,1,0,4,7pt,0.25,0,0.20034415000000005,0.2143444
1180,Wimbledon,2022,Grass,3,1,1,33.0,68.0,30.0,0,22.0,484.0,40.0,1,1,1,1,4,7pt,1.0,1,1.0,1.0
1181,Wimbledon,2022,Grass,3,1,1,99.5,18.0,25.0,0,14.5,210.25,33.5,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1181,Wimbledon,2022,Grass,3,0,0,18.0,99.5,2.0,0,14.0,196.0,34.5,1,1,1,1,1,7pt,0.25,0,0.40288400999999996,0.4021906
1182,Wimbledon,2022,Grass,3,0,0,95.0,7.5,8.0,0,8.0,64.0,29.0,0,1,1,0,1,7pt,0.25,0,0.24160528000000003,0.38457265
1182,Wimbledon,2022,Grass,3,0,0,7.5,95.0,1.0,0,12.0,144.0,33.0,1,1,1,1,1,7pt,0.5,0,0.48542041,0.50139606
1182,Wimbledon,2022,Grass,3,0,0,95.0,7.5,8.0,0,8.0,64.0,29.0,0,1,1,0,3,7pt,0.25,0,0.24160528000000003,0.38457265
1182,Wimbledon,2022,Grass,3,0,0,7.5,95.0,1.0,0,12.0,144.0,33.0,1,1,1,1,3,7pt,0.5,0,0.48542041,0.50139606
1183,Wimbledon,2022,Grass,3,0,0,67.5,32.5,23.0,0,7.0,49.0,29.0,0,1,1,1,2,7pt,0.0,0,0.38233441,0.45229727
1183,Wimbledon,2022,Grass,3,1,1,32.5,67.5,3.0,0,11.0,121.0,29.5,1,1,1,0,2,7pt,1.0,1,1.0,1.0
1183,Wimbledon,2022,Grass,3,0,0,67.5,32.5,23.0,0,7.0,49.0,29.0,0,1,1,0,4,7pt,0.0,0,0.38233441,0.45229727
1183,Wimbledon,2022,Grass,3,1,1,32.5,67.5,3.0,0,11.0,121.0,29.5,1,1,1,1,4,7pt,1.0,1,1.0,1.0
1184,Wimbledon,2022,Grass,3,0,0,69.5,25.5,23.0,0,11.5,132.25,29.5,0,1,1,0,2,7pt,0.25,0,0.23473858999999997,0.031222224
1184,Wimbledon,2022,Grass,3,0,0,25.5,69.5,9.0,0,19.5,380.25,38.0,1,1,1,1,2,7pt,0.25,0,0.25448393999999996,0.44476289
1185,Wimbledon,2022,Grass,3,0,0,196.5,15.5,59.0,0,11.5,132.25,30.5,0,1,1,0,1,7pt,0.25,0,0.26033449,0.44240552
1185,Wimbledon,2022,Grass,3,0,0,15.5,196.5,1.0,0,14.0,196.0,35.5,1,1,1,1,1,7pt,0.25,0,0.25488323,0.23032315
1187,Wimbledon,2022,Grass,3,0,1,93.5,492.5,1.0,0,1.0,1.0,30.5,0,1,1,0,4,7pt,1.0,1,0.86870596,0.87796193
1187,Wimbledon,2022,Grass,3,0,0,492.5,93.5,577.0,0,14.0,196.0,31.5,1,1,1,1,4,7pt,0.0,0,0.18311697000000005,0.19590726
1188,Wimbledon,2022,Grass,3,1,1,96.5,33.0,3.0,0,7.0,49.0,29.5,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1188,Wimbledon,2022,Grass,3,0,1,33.0,96.5,10.0,0,19.0,361.0,36.5,1,1,1,1,1,7pt,1.0,1,0.7828256,0.81417686
1188,Wimbledon,2022,Grass,3,1,1,96.5,33.0,3.0,0,7.0,49.0,29.5,0,1,1,1,4,7pt,1.0,1,1.0,1.0
1188,Wimbledon,2022,Grass,3,0,1,33.0,96.5,10.0,0,19.0,361.0,36.5,1,1,1,0,4,7pt,1.0,1,0.7828256,0.81417686
1191,Wimbledon,2022,Grass,3,1,1,575.5,29.5,87.0,0,1.0,1.0,20.0,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1191,Wimbledon,2022,Grass,3,1,1,29.5,575.5,13.0,0,10.5,110.25,31.0,1,1,1,1,1,7pt,1.0,1,1.0,1.0
1197,Wimbledon,2022,Grass,4,0,0,25.5,15.5,9.0,0,19.5,380.25,38.0,0,1,1,0,1,7pt,0.25,0,0.25448393999999996,0.44476289
1197,Wimbledon,2022,Grass,4,0,0,15.5,25.5,1.0,0,14.0,196.0,35.5,1,1,1,1,1,7pt,0.25,0,0.25488323,0.23032315
1200,Wimbledon,2022,Grass,4,1,1,89.5,29.5,35.0,0,15.0,225.0,33.0,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1200,Wimbledon,2022,Grass,4,1,1,29.5,89.5,13.0,0,10.5,110.25,31.0,1,1,1,1,1,7pt,1.0,1,1.0,1.0
1201,Wimbledon,2022,Grass,4,0,0,37.5,4.5,11.0,0,10.5,110.25,31.0,0,1,1,0,2,7pt,0.0,0,0.30666101,0.4028565
1201,Wimbledon,2022,Grass,4,1,1,4.5,37.5,3.0,0,12.5,156.25,31.5,1,1,1,1,2,7pt,1.0,1,1.0,1.0
1202,Wimbledon,2022,Grass,5,1,1,33.0,1.5,30.0,0,22.0,484.0,40.0,0,1,1,1,2,7pt,1.0,1,1.0,1.0
1202,Wimbledon,2022,Grass,5,0,1,1.5,33.0,1.0,0,13.0,169.0,34.0,1,1,1,0,2,7pt,0.8875000476837158,1,0.62949178,0.69089741
1206,Wimbledon,2022,Grass,6,0,1,1.5,32.5,1.0,0,13.0,169.0,34.0,0,1,1,1,2,7pt,0.8875000476837158,1,0.62949178,0.69089741
1206,Wimbledon,2022,Grass,6,1,1,32.5,1.5,3.0,0,11.0,121.0,29.5,1,1,1,0,2,7pt,1.0,1,1.0,1.0
1206,Wimbledon,2022,Grass,6,0,1,1.5,32.5,1.0,0,13.0,169.0,34.0,0,1,1,0,3,7pt,0.8875000476837158,1,0.62949178,0.69089741
1206,Wimbledon,2022,Grass,6,1,1,32.5,1.5,3.0,0,11.0,121.0,29.5,1,1,1,1,3,7pt,1.0,1,1.0,1.0
1207,Wimbledon,2022,Grass,6,1,1,12.0,4.5,0.0,0,14.5,210.25,35.5,0,1,1,1,1,7pt,1.0,1,1.0,1.0
1207,Wimbledon,2022,Grass,6,1,1,4.5,12.0,3.0,0,12.5,156.25,31.5,1,1,1,0,1,7pt,1.0,1,1.0,1.0
1207,Wimbledon,2022,Grass,6,1,1,12.0,4.5,0.0,0,14.5,210.25,35.5,0,1,1,0,2,7pt,1.0,1,1.0,1.0
1207,Wimbledon,2022,Grass,6,1,1,4.5,12.0,3.0,0,12.5,156.25,31.5,1,1,1,1,2,7pt,1.0,1,1.0,1.0
1207,Wimbledon,2022,Grass,6,1,1,12.0,4.5,0.0,0,14.5,210.25,35.5,0,1,1,0,5,7pt,1.0,1,1.0,1.0
1207,Wimbledon,2022,Grass,6,1,1,4.5,12.0,3.0,0,12.5,156.25,31.5,1,1,1,1,5,7pt,1.0,1,1.0,1.0
1208,Wimbledon,2022,Grass,7,1,1,4.5,32.5,3.0,0,12.5,156.25,31.5,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1208,Wimbledon,2022,Grass,7,1,1,32.5,4.5,3.0,0,11.0,121.0,29.5,1,1,1,1,1,7pt,1.0,1,1.0,1.0
1208,Wimbledon,2022,Grass,7,1,1,4.5,32.5,3.0,0,12.5,156.25,31.5,0,1,1,1,2,7pt,1.0,1,1.0,1.0
1208,Wimbledon,2022,Grass,7,1,1,32.5,4.5,3.0,0,11.0,121.0,29.5,1,1,1,0,2,7pt,1.0,1,1.0,1.0
1208,Wimbledon,2022,Grass,7,1,1,4.5,32.5,3.0,0,12.5,156.25,31.5,0,1,1,0,5,7pt,1.0,1,1.0,1.0
1208,Wimbledon,2022,Grass,7,1,1,32.5,4.5,3.0,0,11.0,121.0,29.5,1,1,1,1,5,7pt,1.0,1,1.0,1.0
1211,Australian Open,2023,Hard,2,0,0,451.0,6.0,752.0,0,5.0,25.0,27.0,0,1,1,0,2,7pt,0.0,0,0.09052932000000002,0.19935575
1211,Australian Open,2023,Hard,2,0,0,6.0,451.0,0.0,0,15.5,240.25,37.5,1,1,1,1,2,7pt,0.25,0,0.1605742,0.27577949
1213,Australian Open,2023,Hard,2,1,1,43.5,11.5,5.0,0,7.0,49.0,30.0,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1213,Australian Open,2023,Hard,2,0,0,11.5,43.5,1.0,0,11.5,132.25,32.0,1,1,1,1,1,7pt,0.0,0,0.30666101,0.4028565
1216,Australian Open,2023,Hard,2,0,0,570.0,27.0,476.0,0,9.0,81.0,26.5,0,1,1,1,2,7pt,0.25,0,0.14871615000000005,0.24002035
1216,Australian Open,2023,Hard,2,1,1,27.0,570.0,0.0,0,15.5,240.25,36.5,1,1,1,0,2,7pt,1.0,1,1.0,1.0
1217,Australian Open,2023,Hard,2,1,1,82.0,30.0,16.0,0,13.0,169.0,33.5,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1217,Australian Open,2023,Hard,2,0,0,30.0,82.0,16.0,0,11.0,121.0,34.0,1,1,1,1,1,7pt,0.5,0,0.46082597999999997,0.47357476
1217,Australian Open,2023,Hard,2,1,1,82.0,30.0,16.0,0,13.0,169.0,33.5,0,1,1,1,2,7pt,1.0,1,1.0,1.0
1217,Australian Open,2023,Hard,2,0,0,30.0,82.0,16.0,0,11.0,121.0,34.0,1,1,1,0,2,7pt,0.5,0,0.46082597999999997,0.47357476
1222,Australian Open,2023,Hard,2,1,1,977.0,280.0,180.0,0,11.0,121.0,30.5,0,1,1,0,2,7pt,1.0,1,1.0,1.0
1222,Australian Open,2023,Hard,2,1,1,280.0,977.0,150.0,0,6.5,42.25,27.5,1,1,1,1,2,7pt,1.0,1,1.0,1.0
1223,Australian Open,2023,Hard,2,0,1,93.5,54.5,3.0,0,13.0,169.0,31.0,0,1,1,0,2,7pt,0.75,1,0.40967065,0.060607448
1223,Australian Open,2023,Hard,2,0,0,54.5,93.5,21.0,0,12.5,156.25,33.5,1,1,1,1,2,7pt,0.25,0,0.56506574,0.026699821
